,気温(℃),降水量(mm),現地気圧(hPa),相対湿度(％)
736,7.4,0.0,1009.4,34.0
737,6.1,0.0,1010.4,39.0
738,5.1,0.0,1011.6,41.0
739,4.1,0.0,1012.6,45.0
740,3.6,0.0,1013.0,45.0
741,2.6,0.0,1013.1,52.0
742,2.8,0.0,1013.1,47.0
743,2.1,0.0,1013.4,50.0
744,2.2,0.0,1013.0,43.0
745,2.3,0.0,1013.2,37.0
746,2.1,0.0,1013.7,37.0
747,1.9,0.0,1013.5,36.0
748,1.9,0.0,1014.1,37.0
749,1.4,0.0,1014.8,39.0
750,1.0,0.0,1015.5,42.0
751,1.2,0.0,1016.5,41.0
752,2.4,0.0,1017.0,37.0
753,3.5,0.0,1017.2,35.0
754,5.0,0.0,1017.5,31.0
755,6.4,0.0,1017.3,29.0
756,7.6,0.0,1016.4,28.0
757,7.8,0.0,1016.1,27.0
758,8.3,0.0,1015.9,27.0
759,7.8,0.0,1015.8,25.0
760,6.7,0.0,1016.0,23.0
761,5.8,0.0,1016.4,24.0
762,4.8,0.0,1016.6,27.0
763,4.1,0.0,1017.8,30.0
764,3.5,0.0,1018.7,31.0
765,3.2,0.0,1019.1,32.0
766,3.1,0.0,1019.4,32.0
767,3.2,0.0,1019.1,30.0
768,2.0,0.0,1019.0,37.0
769,1.7,0.0,1019.1,37.0
770,1.8,0.0,1018.8,36.0
771,1.7,0.0,1018.5,34.0
772,1.7,0.0,1018.3,36.0
773,2.0,0.0,1018.5,35.0
774,2.3,0.0,1018.8,33.0
775,3.0,0.0,1019.2,31.0
776,3.9,0.0,1019.8,30.0
777,5.8,0.0,1019.8,28.0
778,6.7,0.0,1019.4,25.0
779,8.3,0.0,1018.9,26.0
780,8.4,0.0,1017.9,26.0
781,9.0,0.0,1017.2,25.0
782,8.6,0.0,1017.1,26.0
783,8.6,0.0,1017.1,27.0
784,7.5,0.0,1017.4,29.0
785,6.6,0.0,1018.2,29.0
786,4.9,0.0,1018.8,33.0
787,4.4,0.0,1019.2,36.0
788,4.0,0.0,1019.8,38.0
789,3.5,0.0,1019.9,44.0
790,3.1,0.0,1019.8,46.0
791,2.5,0.0,1019.8,50.0
792,2.6,0.0,1019.7,49.0
793,2.5,0.0,1019.3,47.0
794,1.4,0.0,1019.3,50.0
795,1.5,0.0,1019.0,49.0
796,2.2,0.0,1018.9,45.0
797,2.1,0.0,1019.4,46.0
798,1.1,0.0,1020.0,54.0
799,0.9,0.0,1020.7,55.0
800,2.9,0.0,1021.1,48.0
801,5.0,0.0,1021.2,42.0
802,6.1,0.0,1021.1,37.0
803,6.9,0.0,1020.5,33.0
804,8.0,0.0,1019.4,35.0
805,8.1,0.0,1018.1,31.0
806,9.1,0.0,1017.8,29.0
807,9.0,0.0,1017.6,32.0
808,8.3,0.0,1017.5,33.0
809,6.5,0.0,1017.8,39.0
810,5.5,0.0,1018.5,38.0
811,6.0,0.0,1018.8,36.0
812,5.1,0.0,1018.8,38.0
813,4.0,0.0,1019.2,44.0
814,3.9,0.0,1019.2,48.0
815,3.4,0.0,1019.0,51.0
816,3.5,0.0,1018.9,51.0
817,3.2,0.0,1018.7,53.0
818,3.5,0.0,1018.8,48.0
819,3.0,0.0,1018.4,52.0
820,2.4,0.0,1018.3,55.0
821,2.3,0.0,1018.3,55.0
822,1.9,0.0,1018.6,56.0
823,2.2,0.0,1019.1,57.0
824,2.9,0.0,1019.4,55.0
825,4.1,0.0,1019.3,50.0
826,6.1,0.0,1019.1,43.0
827,6.5,0.0,1018.4,36.0
828,7.7,0.0,1017.1,35.0
829,8.7,0.0,1016.2,30.0
830,8.7,0.0,1015.2,31.0
831,8.1,0.0,1015.0,32.0
832,7.8,0.0,1015.1,38.0
833,7.1,0.0,1015.2,45.0
834,6.3,0.0,1015.8,55.0
835,5.7,0.0,1016.3,60.0
836,5.5,0.0,1016.4,61.0
837,5.4,0.0,1016.1,61.0
838,5.3,0.0,1016.0,58.0
839,5.2,0.0,1015.9,57.0
840,5.0,0.0,1015.4,59.0
841,4.2,0.0,1014.8,64.0
842,3.9,0.0,1014.6,67.0
843,4.4,0.0,1014.2,67.0
844,3.8,0.0,1013.0,70.0
845,3.6,0.0,1013.3,72.0
846,3.5,0.0,1013.5,72.0
847,3.3,0.0,1013.5,76.0
848,2.7,0.0,1013.1,86.0
849,2.3,0.5,1013.3,92.0
850,1.6,1.5,1013.1,94.0
851,1.3,1.5,1012.0,95.0
852,1.6,1.0,1010.7,95.0
853,2.0,0.5,1009.0,95.0
854,2.3,0.5,1008.4,94.0
855,2.1,0.5,1008.0,94.0
856,1.9,1.0,1008.2,95.0
857,1.8,1.0,1008.5,95.0
858,1.7,1.0,1008.3,95.0
859,2.1,0.0,1008.8,95.0
860,2.3,0.0,1009.2,94.0
861,2.3,0.0,1009.0,94.0
862,2.3,0.0,1009.2,93.0
863,2.5,0.0,1009.3,92.0
864,1.9,0.0,1009.2,94.0
865,2.0,0.0,1009.0,93.0
866,1.6,0.0,1009.0,93.0
867,1.1,0.0,1009.1,92.0
868,1.3,0.0,1009.4,92.0
869,1.2,0.0,1009.7,94.0
870,0.1,0.0,1010.5,94.0
871,0.4,0.0,1011.6,96.0
872,1.8,0.0,1012.3,90.0
873,3.9,0.0,1012.4,74.0
874,7.2,0.0,1012.9,61.0
875,8.6,0.0,1012.9,50.0
876,9.8,0.0,1012.5,38.0
877,11.5,0.0,1012.3,40.0
878,10.2,0.0,1012.3,33.0
879,10.8,0.0,1013.0,26.0
880,10.0,0.0,1013.5,29.0
881,8.7,0.0,1014.6,34.0
882,7.5,0.0,1015.6,37.0
883,6.6,0.0,1016.4,40.0
884,5.8,0.0,1017.5,44.0
885,5.5,0.0,1018.2,43.0
886,4.8,0.0,1018.7,46.0
887,4.4,0.0,1019.0,49.0
888,3.9,0.0,1019.8,50.0
889,2.5,0.0,1020.2,56.0
890,3.2,0.0,1020.3,53.0
891,2.3,0.0,1020.1,57.0
892,2.2,0.0,1020.0,59.0
893,2.7,0.0,1020.2,56.0
894,2.4,0.0,1020.3,58.0
895,2.4,0.0,1021.0,59.0
896,3.5,0.0,1021.3,53.0
897,4.5,0.0,1021.5,52.0
898,6.6,0.0,1021.5,43.0
899,6.9,0.0,1020.8,35.0
900,8.7,0.0,1019.6,35.0
901,8.0,0.0,1018.8,45.0
902,8.2,0.0,1018.3,44.0
903,8.9,0.0,1018.2,45.0
904,8.7,0.0,1018.0,54.0
905,7.9,0.0,1017.9,60.0
906,7.5,0.0,1018.4,63.0
907,6.0,0.5,1018.5,82.0
908,5.7,0.0,1018.7,83.0
909,4.9,1.0,1018.4,92.0
910,4.9,0.0,1016.7,82.0
911,4.1,0.0,1016.7,87.0
912,4.5,0.0,1016.2,86.0
913,4.4,0.0,1015.9,81.0
914,4.2,0.0,1015.5,81.0
915,3.3,0.0,1014.5,84.0
916,3.2,0.0,1014.0,87.0
917,4.2,0.0,1013.3,82.0
918,4.0,0.0,1013.0,84.0
919,4.3,0.0,1012.0,76.0
920,5.1,0.0,1011.5,76.0
921,6.0,0.0,1010.6,75.0
922,6.1,0.0,1009.3,75.0
923,6.4,0.0,1007.9,76.0
924,5.5,0.0,1006.4,70.0
925,4.0,2.5,1005.0,91.0
926,3.5,2.5,1003.8,94.0
927,3.5,1.0,1003.4,94.0
928,3.9,0.0,1003.0,93.0
929,4.1,0.0,1002.8,93.0
930,3.0,0.0,1002.5,96.0
931,2.9,0.0,1001.8,96.0
932,3.8,0.0,1001.9,97.0
933,3.3,0.0,1002.3,96.0
934,2.5,0.0,1002.4,96.0
935,3.0,0.0,1002.7,96.0
936,2.7,0.0,1003.1,96.0
937,1.8,0.0,1003.8,96.0
938,2.1,0.0,1004.3,73.0
939,2.1,0.0,1005.1,50.0
940,2.1,0.0,1005.9,42.0
941,1.7,0.0,1006.9,44.0
942,1.2,0.0,1008.1,40.0
943,1.0,0.0,1008.8,36.0
944,1.0,0.0,1009.8,36.0
945,1.4,0.0,1009.8,36.0
946,2.1,0.0,1009.6,33.0
947,2.7,0.0,1009.2,33.0
948,3.2,0.0,1008.4,31.0
949,3.6,0.0,1007.4,34.0
950,4.6,0.0,1006.7,38.0
951,3.4,0.0,1006.6,47.0
952,3.4,0.0,1006.6,48.0
953,2.6,0.0,1006.6,54.0
954,2.3,0.0,1006.6,56.0
955,1.0,0.0,1006.7,67.0
956,0.9,0.0,1007.0,70.0
957,1.1,0.0,1007.2,65.0
958,2.6,0.0,1007.6,37.0
959,1.2,0.0,1008.0,51.0
960,-0.3,0.0,1007.8,58.0
961,-0.7,0.0,1007.2,56.0
962,-1.1,0.0,1007.5,61.0
963,-1.7,0.0,1007.0,59.0
964,-1.2,0.0,1007.9,56.0
965,-1.0,0.0,1008.3,55.0
966,-1.4,0.0,1008.8,56.0
967,-1.4,0.0,1009.3,57.0
968,1.3,0.0,1009.7,48.0
969,2.7,0.0,1010.0,38.0
970,4.2,0.0,1009.4,34.0
971,6.9,0.0,1008.4,29.0
972,6.7,0.0,1007.7,27.0
973,6.4,0.0,1007.2,31.0
974,7.9,0.0,1006.7,40.0
975,7.1,0.0,1006.6,38.0
976,7.1,0.0,1006.8,39.0
977,5.8,0.0,1007.3,47.0
978,5.5,0.0,1007.9,54.0
979,4.7,0.0,1008.2,58.0
980,4.2,0.0,1008.8,60.0
981,4.2,0.0,1009.1,60.0
982,3.5,0.0,1009.4,62.0
983,4.1,0.0,1009.7,55.0
984,3.6,0.0,1009.8,44.0
985,3.0,0.0,1010.0,48.0
986,2.8,0.0,1010.2,48.0
987,2.4,0.0,1010.1,51.0
988,1.0,0.0,1010.3,57.0
989,1.3,0.0,1010.7,55.0
990,0.7,0.0,1011.1,59.0
991,0.6,0.0,1011.6,61.0
992,1.8,0.0,1012.2,60.0
993,5.1,0.0,1012.2,49.0
994,7.0,0.0,1011.8,41.0
995,8.2,0.0,1010.9,36.0
996,9.6,0.0,1009.5,33.0
997,9.9,0.0,1008.5,34.0
998,9.6,0.0,1007.8,36.0
999,9.7,0.0,1007.6,39.0
1000,10.0,0.0,1007.2,46.0
1001,8.2,0.0,1007.1,56.0
1002,6.5,0.0,1007.4,64.0
1003,6.2,0.0,1007.5,71.0
1004,6.2,0.0,1007.5,69.0
1005,6.5,0.0,1007.3,73.0
1006,6.1,0.0,1006.7,72.0
1007,6.1,0.0,1006.8,64.0
1008,4.9,0.0,1006.8,64.0
1009,5.0,0.0,1006.6,60.0
1010,4.1,0.0,1006.2,58.0
1011,4.1,0.0,1005.6,57.0
1012,2.7,0.0,1004.9,62.0
1013,2.3,0.0,1004.6,63.0
1014,2.1,0.0,1004.6,66.0
1015,2.4,0.0,1004.6,63.0
1016,4.1,0.0,1004.7,60.0
1017,7.0,0.0,1004.3,50.0
1018,8.9,0.0,1003.2,43.0
1019,9.9,0.0,1002.5,43.0
1020,11.1,0.0,1001.1,39.0
1021,11.3,0.0,1000.0,35.0
1022,12.0,0.0,999.0,34.0
1023,12.0,0.0,998.7,37.0
1024,11.7,0.0,998.4,42.0
1025,10.5,0.0,998.4,44.0
1026,9.3,0.0,998.5,49.0
1027,8.8,0.0,998.4,51.0
1028,7.1,0.0,998.6,59.0
1029,6.6,0.0,998.9,73.0
1030,5.3,0.0,999.0,82.0
1031,5.1,0.0,998.9,84.0
1032,4.2,0.0,998.2,89.0
1033,4.9,0.0,998.0,89.0
1034,4.5,0.0,998.1,90.0
1035,4.0,0.0,997.6,88.0
1036,3.1,0.0,997.4,91.0
1037,2.2,0.0,997.8,90.0
1038,3.5,0.0,998.3,85.0
1039,3.9,0.0,999.1,70.0
1040,4.9,0.0,999.8,52.0
1041,6.8,0.0,999.9,39.0
1042,7.9,0.0,999.6,26.0
1043,10.6,0.0,998.9,22.0
1044,10.6,0.0,998.0,15.0
1045,9.7,0.0,997.5,13.0
1046,9.1,0.0,997.6,16.0
1047,7.1,0.0,998.8,26.0
1048,5.8,0.0,1000.1,28.0
1049,4.9,0.0,1001.1,31.0
1050,4.3,0.0,1002.2,27.0
1051,3.0,0.0,1003.9,32.0
1052,2.3,0.0,1005.1,35.0
1053,1.6,0.0,1005.8,37.0
1054,1.8,0.0,1005.9,33.0
1055,1.9,0.0,1006.1,29.0
1056,1.8,0.0,1006.5,29.0
1057,1.5,0.0,1006.5,29.0
1058,1.2,0.0,1006.8,31.0
1059,-0.2,0.0,1006.7,34.0
1060,0.9,0.0,1006.9,32.0
1061,0.0,0.0,1007.3,34.0
1062,-1.1,0.0,1008.0,39.0
1063,0.6,0.0,1008.6,35.0
1064,3.6,0.0,1009.7,24.0
1065,5.8,0.0,1010.2,28.0
1066,7.5,0.0,1010.4,29.0
1067,8.0,0.0,1010.0,23.0
1068,8.5,0.0,1009.6,22.0
1069,9.9,0.0,1008.7,21.0
1070,10.1,0.0,1008.6,15.0
1071,10.3,0.0,1008.7,14.0
1072,9.1,0.0,1008.6,19.0
1073,7.5,0.0,1009.6,24.0
1074,6.5,0.0,1010.1,25.0
1075,6.3,0.0,1010.4,27.0
1076,5.5,0.0,1010.5,31.0
1077,5.1,0.0,1010.8,33.0
1078,4.4,0.0,1010.4,35.0
1079,4.0,0.0,1010.2,39.0
1080,3.5,0.0,1010.1,42.0
1081,3.0,0.0,1009.7,43.0
1082,2.6,0.0,1009.6,46.0
1083,1.7,0.0,1009.5,51.0
1084,1.4,0.0,1009.5,53.0
1085,0.9,0.0,1009.1,60.0
1086,0.9,0.0,1009.5,60.0
1087,3.0,0.0,1010.1,52.0
1088,5.2,0.0,1010.5,57.0
1089,6.5,0.0,1010.2,56.0
1090,8.7,0.0,1009.6,49.0
1091,10.4,0.0,1009.2,41.0
1092,11.3,0.0,1008.3,37.0
1093,10.7,0.0,1007.7,33.0
1094,10.9,0.0,1007.0,33.0
1095,9.8,0.0,1006.9,29.0
1096,8.0,0.0,1008.1,32.0
1097,6.4,0.0,1009.5,29.0
1098,5.6,0.0,1011.0,24.0
1099,4.9,0.0,1011.8,28.0
1100,4.2,0.0,1012.1,32.0
1101,4.1,0.0,1012.5,30.0
1102,3.7,0.0,1012.2,31.0
1103,3.6,0.0,1012.0,32.0
1104,3.4,0.0,1012.4,34.0
1105,3.3,0.0,1012.6,34.0
1106,3.2,0.0,1012.5,33.0
1107,3.2,0.0,1012.0,34.0
1108,3.1,0.0,1011.9,35.0
1109,2.0,0.0,1012.3,41.0
1110,1.9,0.0,1012.5,42.0
1111,2.2,0.0,1013.1,43.0
1112,4.0,0.0,1013.4,38.0
1113,5.5,0.0,1013.1,35.0
1114,7.3,0.0,1012.8,28.0
1115,9.5,0.0,1012.1,20.0
1116,12.7,0.0,1011.0,19.0
1117,12.4,0.0,1009.7,20.0
1118,11.6,0.0,1009.0,23.0
1119,12.2,0.0,1008.8,20.0
1120,12.0,0.0,1008.6,23.0
1121,10.3,0.0,1008.5,26.0
1122,7.7,0.0,1009.3,32.0
1123,7.8,0.0,1009.3,32.0
1124,8.2,0.0,1009.6,40.0
1125,8.0,0.0,1010.2,39.0
1126,7.5,0.0,1010.5,39.0
1127,6.2,0.0,1011.2,54.0
1128,5.2,0.0,1011.3,50.0
1129,4.7,0.0,1011.3,55.0
1130,5.0,0.0,1011.3,56.0
1131,4.6,0.0,1010.8,58.0
1132,4.5,0.0,1010.9,56.0
1133,4.2,0.0,1011.4,59.0
1134,3.7,0.0,1011.6,60.0
1135,4.1,0.0,1012.0,55.0
1136,3.9,0.0,1012.2,61.0
1137,1.4,0.0,1012.1,87.0
1138,2.2,0.5,1011.8,90.0
1139,3.4,0.0,1011.6,85.0
1140,4.4,0.0,1010.4,76.0
1141,4.8,0.0,1009.4,70.0
1142,5.0,0.0,1009.1,71.0
1143,4.9,0.0,1009.2,74.0
1144,4.2,0.5,1009.4,83.0
1145,4.1,0.5,1009.7,91.0
1146,3.9,0.0,1009.8,92.0
1147,4.1,0.5,1009.7,93.0
1148,3.7,0.0,1010.0,94.0
1149,3.7,0.5,1009.7,95.0
1150,3.2,0.5,1009.4,94.0
1151,3.0,0.0,1008.5,94.0
1152,2.9,0.0,1008.2,93.0
1153,2.9,0.5,1008.0,94.0
1154,3.0,0.0,1007.7,94.0
1155,2.8,0.5,1007.1,94.0
1156,2.7,0.5,1006.3,95.0
1157,2.8,0.0,1005.9,94.0
1158,2.9,0.0,1005.7,94.0
1159,2.9,0.5,1005.5,95.0
1160,3.0,0.5,1005.7,94.0
1161,3.4,0.0,1005.6,93.0
1162,3.3,0.0,1005.3,94.0
1163,3.9,0.0,1004.4,93.0
1164,3.6,0.5,1003.8,93.0
1165,3.9,1.0,1003.2,94.0
1166,4.1,2.0,1003.4,94.0
1167,3.6,1.5,1004.0,94.0
1168,3.8,1.5,1004.6,93.0
1169,3.2,1.0,1005.2,94.0
1170,3.0,0.0,1005.7,94.0
1171,3.3,0.5,1005.9,93.0
1172,3.5,0.0,1005.9,93.0
1173,3.3,0.0,1006.2,92.0
1174,3.4,0.0,1006.2,92.0
1175,3.6,0.0,1006.4,90.0
1176,3.7,0.0,1006.5,89.0
1177,3.2,0.0,1006.5,93.0
1178,3.0,0.0,1006.3,93.0
1179,2.2,0.0,1006.1,94.0
1180,2.1,0.0,1006.1,93.0
1181,1.9,0.0,1006.3,91.0
1182,2.0,0.0,1006.6,89.0
1183,1.8,0.0,1007.1,90.0
1184,3.4,0.0,1007.6,82.0
1185,5.0,0.0,1007.7,75.0
1186,7.4,0.0,1007.7,66.0
1187,9.4,0.0,1007.4,55.0
1188,10.7,0.0,1006.8,45.0
1189,11.9,0.0,1006.3,43.0
1190,12.4,0.0,1006.2,38.0
1191,11.7,0.0,1006.6,39.0
1192,11.5,0.0,1006.8,40.0
1193,9.8,0.0,1007.9,58.0
1194,7.6,0.0,1009.4,69.0
1195,6.4,0.0,1010.2,73.0
1196,5.7,0.0,1011.3,76.0
1197,5.3,0.0,1012.3,78.0
1198,5.1,0.0,1012.6,78.0
1199,4.5,0.0,1013.0,80.0
1200,4.3,0.0,1013.6,82.0
1201,4.5,0.0,1013.9,81.0
1202,4.1,0.0,1014.5,85.0
1203,3.4,0.0,1014.5,85.0
1204,3.4,0.0,1014.9,86.0
1205,2.8,0.0,1015.7,88.0
1206,3.2,0.0,1016.1,86.0
1207,3.4,0.0,1016.7,86.0
1208,4.9,0.0,1017.5,77.0
1209,6.9,0.0,1018.1,68.0
1210,8.0,0.0,1018.3,55.0
1211,9.4,0.0,1018.0,49.0
1212,11.2,0.0,1017.6,43.0
1213,11.7,0.0,1017.1,40.0
1214,9.8,0.0,1017.0,44.0
1215,10.2,0.0,1017.4,41.0
1216,10.0,0.0,1017.9,45.0
1217,7.7,0.0,1018.9,60.0
1218,6.8,0.0,1019.8,62.0
1219,5.9,0.0,1021.1,64.0
1220,5.3,0.0,1021.6,67.0
1221,5.1,0.0,1022.3,65.0
1222,4.8,0.0,1022.9,66.0
1223,4.3,0.0,1022.9,67.0
1224,3.5,0.0,1023.3,76.0
1225,3.8,0.0,1023.7,77.0
1226,3.4,0.0,1023.8,83.0
1227,3.3,0.0,1023.8,82.0
1228,3.3,0.0,1024.2,82.0
1229,2.1,0.0,1024.7,88.0
1230,3.1,0.0,1025.0,83.0
1231,3.1,0.0,1025.6,80.0
1232,4.7,0.0,1026.1,72.0
1233,6.3,0.0,1026.4,55.0
1234,7.9,0.0,1026.0,46.0
1235,7.7,0.0,1025.7,42.0
1236,8.5,0.0,1024.8,41.0
1237,8.9,0.0,1024.4,40.0
1238,9.4,0.0,1024.3,37.0
1239,9.6,0.0,1024.0,40.0
1240,9.3,0.0,1024.1,43.0
1241,8.2,0.0,1024.4,53.0
1242,7.1,0.0,1025.1,61.0
1243,6.7,0.0,1025.7,61.0
1244,6.5,0.0,1026.3,60.0
1245,6.4,0.0,1025.9,59.0
1246,6.4,0.0,1025.7,61.0
1247,6.6,0.0,1025.6,60.0
1248,6.6,0.0,1025.3,63.0
1249,6.4,0.0,1025.1,63.0
1250,6.2,0.0,1024.9,61.0
1251,5.8,0.0,1024.3,65.0
1252,5.5,0.0,1024.1,67.0
1253,4.9,0.0,1024.3,77.0
1254,5.2,0.0,1023.9,71.0
1255,4.6,0.0,1023.7,88.0
1256,5.0,0.0,1024.2,87.0
1257,4.8,0.0,1024.1,87.0
1258,4.6,0.0,1023.7,81.0
1259,5.1,0.0,1022.8,77.0
1260,6.1,0.0,1021.2,75.0
1261,7.3,0.0,1019.7,74.0
1262,7.5,0.0,1019.2,74.0
1263,7.3,0.0,1018.6,73.0
1264,7.5,0.0,1017.8,72.0
1265,7.4,0.0,1016.9,74.0
1266,7.2,0.0,1016.9,81.0
1267,7.8,0.0,1016.3,75.0
1268,7.3,0.0,1015.8,73.0
1269,7.2,0.0,1014.7,78.0
1270,6.9,0.0,1014.3,85.0
1271,6.5,0.5,1013.4,95.0
1272,6.6,1.0,1012.7,96.0
1273,6.8,0.5,1012.0,97.0
1274,7.2,0.0,1011.1,97.0
1275,6.9,3.5,1009.9,97.0
1276,7.0,4.5,1009.4,97.0
1277,6.6,4.0,1009.3,97.0
1278,6.4,1.5,1008.7,97.0
1279,6.7,0.5,1008.9,97.0
1280,7.8,0.0,1008.7,97.0
1281,9.2,0.0,1008.7,86.0
1282,11.2,0.0,1008.1,78.0
1283,13.1,0.0,1007.4,68.0
1284,15.7,0.0,1006.1,63.0
1285,16.8,0.0,1004.7,61.0
1286,17.8,0.0,1004.1,61.0
1287,18.3,0.0,1003.7,62.0
1288,17.5,0.0,1003.5,67.0
1289,13.7,0.0,1005.7,78.0
1290,12.5,0.0,1006.5,79.0
1291,10.5,1.0,1007.3,92.0
1292,9.7,0.5,1007.9,89.0
1293,9.8,0.0,1008.4,86.0
1294,8.8,0.0,1009.0,90.0
1295,8.5,0.0,1009.0,92.0
1296,8.6,0.0,1009.4,90.0
1297,8.7,0.0,1010.0,84.0
1298,7.5,0.0,1009.4,90.0
1299,8.3,0.0,1009.4,89.0
1300,8.4,0.0,1009.5,88.0
1301,8.6,0.0,1009.9,87.0
1302,8.4,0.0,1009.8,87.0
1303,8.5,0.0,1010.5,87.0
1304,8.9,0.0,1011.6,86.0
1305,9.4,0.0,1011.8,83.0
1306,11.0,0.0,1011.3,73.0
1307,10.8,0.0,1010.9,68.0
1308,10.5,0.0,1009.9,70.0
1309,11.4,0.0,1008.7,66.0
1310,12.0,0.0,1008.1,65.0
1311,12.0,0.0,1008.4,64.0
1312,11.5,0.0,1008.5,67.0
1313,10.9,0.0,1009.4,66.0
1314,10.8,0.0,1009.5,61.0
1315,10.5,0.0,1010.1,58.0
1316,9.2,0.0,1010.5,66.0
1317,9.0,0.0,1011.2,64.0
1318,9.0,0.0,1011.8,67.0
1319,9.0,0.0,1011.8,62.0
1320,8.5,0.0,1012.1,66.0
1321,8.6,0.0,1012.5,65.0
1322,8.4,0.0,1012.4,61.0
1323,8.0,0.0,1012.4,63.0
1324,7.9,0.0,1012.8,66.0
1325,7.8,0.0,1014.1,66.0
1326,7.7,0.0,1014.1,66.0
1327,7.6,0.0,1015.3,69.0
1328,7.8,0.0,1016.5,63.0
1329,8.6,0.0,1016.4,61.0
1330,9.0,0.0,1016.9,56.0
1331,10.3,0.0,1016.8,52.0
1332,10.7,0.0,1015.9,49.0
1333,10.9,0.0,1015.8,48.0
1334,11.7,0.0,1015.4,47.0
1335,12.6,0.0,1015.5,48.0
1336,11.3,0.0,1016.2,51.0
1337,10.7,0.0,1016.2,52.0
1338,10.1,0.0,1017.2,54.0
1339,9.7,0.0,1018.0,53.0
1340,8.9,0.0,1018.9,54.0
1341,8.5,0.0,1018.9,54.0
1342,8.5,0.0,1019.2,57.0
1343,8.2,0.0,1019.1,64.0
1344,7.8,0.0,1019.2,71.0
1345,7.8,0.0,1019.4,66.0
1346,7.7,0.0,1019.0,69.0
1347,7.2,0.0,1018.6,74.0
1348,7.3,0.0,1018.9,74.0
1349,7.2,0.0,1019.1,75.0
1350,7.2,0.0,1019.2,72.0
1351,7.0,0.0,1019.6,71.0
1352,6.9,0.0,1019.7,76.0
1353,6.8,0.0,1019.3,76.0
1354,6.6,0.0,1018.9,84.0
1355,6.9,0.0,1018.0,85.0
1356,6.6,0.5,1017.1,90.0
1357,6.5,1.5,1015.5,92.0
1358,6.5,1.0,1014.2,94.0
1359,6.4,1.5,1013.3,95.0
1360,6.2,2.5,1013.3,95.0
1361,6.2,3.0,1012.1,96.0
1362,6.2,1.0,1010.8,96.0
1363,6.0,1.0,1010.7,96.0
1364,6.0,1.5,1008.9,95.0
1365,6.0,1.0,1007.3,96.0
1366,5.9,0.0,1006.1,96.0
1367,5.9,0.0,1005.0,92.0
1368,5.2,0.0,1003.9,95.0
1369,4.4,0.0,1003.0,96.0
1370,4.5,0.0,1002.0,97.0
1371,4.8,0.0,1001.5,97.0
1372,5.6,0.0,1001.7,97.0
1373,4.7,0.0,1001.8,97.0
1374,5.0,0.0,1002.7,96.0
1375,5.1,0.0,1003.5,95.0
1376,8.3,0.0,1004.6,72.0
1377,10.0,0.0,1004.5,56.0
1378,11.7,0.0,1004.8,47.0
1379,12.0,0.0,1004.6,45.0
1380,13.8,0.0,1004.4,38.0
1381,13.9,0.0,1003.8,28.0
1382,14.2,0.0,1004.1,24.0
1383,11.0,0.0,1005.1,26.0
1384,11.1,0.0,1006.2,30.0
1385,8.8,0.0,1007.4,32.0
1386,7.8,0.0,1008.5,32.0
1387,7.4,0.0,1009.4,32.0
1388,7.1,0.0,1010.7,32.0
1389,6.7,0.0,1011.9,33.0
1390,6.3,0.0,1012.7,35.0
1391,5.7,0.0,1013.7,36.0
1392,5.8,0.0,1014.5,32.0
1393,5.6,0.0,1015.5,32.0
1394,5.0,0.0,1016.0,36.0
1395,4.5,0.0,1016.7,38.0
1396,3.8,0.0,1017.5,49.0
1397,3.8,0.0,1017.9,47.0
1398,3.0,0.0,1019.0,50.0
1399,3.7,0.0,1020.6,46.0
1400,4.7,0.0,1021.9,44.0
1401,6.6,0.0,1023.0,35.0
1402,7.9,0.0,1023.0,30.0
1403,9.1,0.0,1022.5,28.0
1404,10.5,0.0,1021.8,25.0
1405,10.8,0.0,1021.2,23.0
1406,11.3,0.0,1020.8,19.0
1407,11.3,0.0,1020.8,18.0
1408,10.5,0.0,1021.2,23.0
1409,9.3,0.0,1021.7,19.0
1410,7.3,0.0,1022.7,31.0
1411,8.0,0.0,1023.1,45.0
1412,8.0,0.0,1024.0,44.0
1413,7.4,0.0,1024.4,49.0
1414,7.9,0.0,1024.6,51.0
1415,8.1,0.0,1024.1,56.0
1416,8.4,0.0,1023.1,58.0
1417,8.4,0.0,1022.8,59.0
1418,8.4,0.0,1022.0,60.0
1419,8.0,0.0,1021.4,64.0
1420,7.3,0.0,1020.8,64.0
1421,6.4,0.0,1020.4,71.0
1422,5.7,0.0,1020.0,76.0
1423,5.9,0.0,1019.4,72.0
1424,6.3,0.0,1019.4,72.0
1425,6.9,0.0,1018.2,69.0
1426,6.7,0.0,1017.1,67.0
1427,7.1,0.0,1015.7,65.0
1428,6.7,0.0,1013.8,78.0
1429,6.1,0.5,1011.2,88.0
1430,6.2,2.0,1009.3,92.0
1431,6.4,1.5,1007.1,95.0
1432,6.5,2.0,1004.8,95.0
1433,6.3,2.0,1003.1,96.0
1434,6.2,6.5,1001.2,97.0
1435,6.5,8.0,998.2,97.0
1436,5.5,4.5,996.9,96.0
1437,6.4,2.0,995.6,94.0
1438,6.8,0.0,995.4,91.0
1439,8.7,0.0,995.2,76.0
1440,9.5,0.0,996.7,64.0
1441,9.2,0.0,998.1,58.0
1442,8.7,0.0,999.0,53.0
1443,8.6,0.0,999.7,47.0
1444,8.5,0.0,1000.8,42.0
1445,8.0,0.0,1002.1,40.0
1446,6.3,0.0,1003.2,51.0
1447,7.4,0.0,1004.6,43.0
